SA1_CODE_2021,Popn
12101168445,390
12101168501,456
12101168502,519
12101168503,261
12101168504,519
12101168505,581
12101168506,576
12101168507,417
12101168508,598
12101168509,487
12101168510,500
12101168511,544
12101168512,413
12101168513,300
12101168514,449
12101168515,508
12101168516,442
12101168517,454
12101168518,260
12101168519,75
12101168520,583
12101168521,318
12101168522,545
12101168523,429
12101168524,376
12101168525,302
12101168526,557
12101168527,703
12101168528,505
12101168529,289
12101168601,467
12101168602,226
12101168603,448
12101168604,634
12101168605,652
12101168606,424
12101168607,368
12101168608,498
12101168609,306
12101168610,570
12101168611,361
12101168612,537
12101168613,626
12101168614,543
12101168615,441
12101168616,278
12101168617,258
12101168618,365
12101168619,707
12101168620,541
12101168621,794
12101168622,310
12101168623,311
12101168624,394
12101168625,497
12101168626,359
12101168627,323
12101168628,407
12101168629,383
12101168630,467
12101168631,399
12101168632,440
12101168633,602
12101168634,176
12101168635,293
12101168636,503
12101168701,520
12101168702,334
12101168703,483
12101168704,336
12101168705,588
12101168706,460
12101168707,313
12101168708,439
12101168709,369
12101168710,384
12101168711,375
12101168712,389
12101168713,247
12101168714,526
12101168715,334
12101168716,662
12101168717,677
12101168718,468
12101168719,585
12101168720,471
12101168721,297
12101168722,427
12101168723,468
12101168724,471
12101168725,552
12101168726,580
12101168727,253
12101168728,320
12101168729,344
12101168730,338
12102140301,430
12102140302,444
12102140303,428
12102140304,611
12102140305,226
12102140306,227
12102140307,0
12102140310,382
12102140311,824
12102140315,309
12102140316,416
12102140317,489
12102140319,509
12102140320,349
12102140321,479
12102140322,580
12102140323,447
12102140324,704
12102140325,490
12102140326,393
12102140327,320
12102140328,419
12102140330,407
12102140331,345
12102140333,357
12102140334,292
12102140335,0
12102140336,448
12102140337,318
12102140338,496
12102140339,313
12102140340,495
12102140341,391
12102140342,553
12102140343,263
12102140344,0
12102140345,0
12102140346,445
12102140347,3
12102140348,13
12102140349,4
12102140350,490
12102140351,372
12102140352,0
12102140353,264
12102140354,223
12102140355,465
12102140356,786
12102140357,390
12102140358,343
12102140359,0
12102140360,261
12102140361,317
12102140362,399
12102140363,405
12102140364,383
12102140365,549
12102140366,398
12102140367,224
12102140368,0
12102140369,295
12102140370,311
12102140371,570
12102140372,0
12102140401,595
12102140402,0
12102140403,231
12102140404,519
12102140405,382
12102140406,132
12102140407,232
12102140408,262
12102140409,632
12102140410,422
12102140411,299
12102140412,518
12102140413,315
12102140414,425
12102140415,450
12102140416,60
12102140417,352
12102140418,435
12102140419,495
12102140420,469
12102140421,505
12102140422,302
12102140423,314
12102140424,350
12102140425,404
12102140426,295
12102140427,627
12102140428,10
12102140429,422
12102140430,461
12102140431,527
12102140432,317
12102140601,298
12102140602,385
12102140603,418
12102140604,454
12102140605,326
12102140606,317
12102140607,207
12102140608,565
12102140609,422
12102140610,234
12102140611,528
12102140612,293
12102140613,598
12102140614,289
12102140615,399
12102140616,443
12102140617,0
12102140618,346
12102140619,575
12102140620,355
12102140621,399
12102140622,425
12102140623,624
12102140624,536
12102140625,421
12102140626,314
12102140627,318
12102140628,320
12102140629,426
12102140630,312
12102140631,349
12102140632,119
12102140633,484
12102140634,498
12102140635,435
12102140636,374
12102140637,255
12102140638,440
12102140639,504
12102140640,581
12102140641,568
12102140642,606
12102140643,346
12102140644,471
12102140645,381
12102140646,371
12102140647,316
12102140648,527
12102157701,0
12102157703,456
12102157704,335
12102157705,281
12102157706,499
12102157707,0
12102157708,466
12102157709,565
12102157710,434
12102157711,442
12102157712,493
12102157713,579
12102157715,545
12102157716,238
12102157717,408
12102157718,401
12102157719,472
12102157720,385
12102157721,198
12102157722,216
12102157723,526
12102157724,310
12102157725,0
12102157726,265
12102157727,765
12102157729,311
12102157730,226
12102157731,365
12102157732,378
12102157733,347
12102157734,254
12102157735,454
12102157736,361
12102157801,471
12102157803,388
12102157804,471
12102157806,507
12102157807,403
12102157808,633
12102157809,261
12102157810,0
12102157811,387
12102157812,530
12102157813,220
12102157814,291
12102157815,470
12102157816,503
12102157817,261
12102157818,244
12102157819,244
12102157820,299
12102157821,377
12102157822,482
12102157823,494
12102157824,307
12102157825,254
12102157826,364
12102157827,338
12102157828,159
12102157829,273
12102157830,176
12102157831,432
12102157832,388
12102157901,428
12102157902,223
12102157903,556
12102157904,692
12102157905,331
12102157906,201
12102157907,820
12102157909,229
12102157910,790
12102157911,426
12102157912,376
12102157913,335
12102157914,715
12102157916,572
12102157917,400
12102157918,552
12102157919,538
12102157920,344
12102157921,390
12102157922,791
12102157923,549
12102157924,408
12102157925,463
12102157926,380
12102157927,333
12103140701,423
12103140702,429
12103140703,237
12103140704,503
12103140705,464
12103140706,554
12103140707,329
12103140708,543
12103140709,381
12103140710,589
12103140711,404
12103140712,588
12103140713,339
12103140714,380
12103140716,0
12103140718,249
12103140719,492
12103140720,0
12103140721,269
12103140722,333
12103140723,367
12103140724,290
12103140725,394
12103140726,357
12103140727,584
12103140728,386
12103140729,372
12103140730,267
12103140731,263
12103140732,494
12103140733,254
12103140734,298
12103140735,339
12103140736,462
12103140737,321
12103140738,397
12103140739,410
12103140742,540
12103140743,607
12103140744,434
12103140745,385
12103140746,365
12103140747,629
12103140748,476
12103140750,214
12103140751,691
12103140752,825
12103140754,624
12103140755,645
12103140756,440
12103140757,312
12103140758,340
12103140759,526
12103140760,628
12103140801,334
12103140802,277
12103140803,394
12103140804,496
12103140805,479
12103140806,406
12103140807,469
12103140808,305
12103140809,270
12103140810,451
12103140811,264
12103140812,503
12103140813,393
12103140814,345
12103140815,385
12103140816,284
12103140817,437
12103140818,293
12103140819,349
12103140820,326
12103140821,540
12103140822,472
12103140823,357
12103140824,239
12103140825,421
12103140826,539
12103140827,263
12103140829,355
12103140830,251
12103140832,532
12103140833,241
12103140834,491
12103140835,391
12103140836,382
12103140838,708
12103140839,242
12103140840,428
12103140841,392
12103140842,314
12103140843,370
12103140844,521
12103140845,556
12103140846,361
12103140847,384
12103140848,372
12103140850,407
12103140851,401
12103140852,329
12103140854,178
12103140856,219
12103140857,370
12103140858,375
12103140859,520
12103140860,632
12103140861,484
12103140862,566
12103140863,407
12103140864,384
12103140865,485
12103140866,711
12103140867,472
12103140901,0
12103140902,437
12103140903,438
12103140904,431
12103140905,424
12103140906,364
12103140907,502
12103140908,471
12103140909,363
12103140910,300
12103140911,431
12103140912,246
12103140913,420
12103140914,546
12103140915,423
12103140916,312
12103140917,499
12103140918,359
12103140919,461
12103140921,399
12103140922,359
12103140923,382
12103140926,352
12103140927,638
12103140928,584
12103140929,494
12103140930,259
12103140931,514
12103140932,483
12103140933,556
12103140934,337
12103140935,434
12103140936,567
12103140937,481
12103140938,467
12103140939,479
12103140940,0
12103140941,89
12103140942,309
12103140945,434
12103140946,236
12103140947,491
12103140948,436
12103141002,644
12103141003,725
12103141004,307
12103141005,321
12103141006,424
12103141007,632
12103141008,529
12103141009,437
12103141010,550
12103141012,541
12103141013,611
12103141014,264
12103141015,393
12103141016,467
12103141018,472
12103141019,0
12103141020,493
12103141021,426
12103141022,582
12103141023,327
12103141024,400
12103141025,471
12103141026,0
12103141027,550
12103141028,461
12103141029,319
12103141030,541
12103141031,435
12103141032,408
12103141033,321
12103141035,511
12103141037,402
12103141038,379
12103141039,381
12103141040,488
12103141041,418
12103141042,367
12103141044,341
12103141045,511
12103141046,232
12103141047,260
12103141048,524
12103141049,447
12103141050,306
12103141051,296
12103141053,387
12103141054,333
12103141055,212
12103141056,669
12103141057,770
12103141058,389
12103141101,424
12103141102,543
12103141103,497
12103141104,510
12103141105,625
12103141106,301
12103141107,326
12103141108,464
12103141109,264
12103141110,333
12103141111,526
12103141112,258
12103141113,394
12103141116,7
12103141118,448
12103141119,615
12103141120,304
12103141121,447
12103141122,452
12103141123,597
12103141124,497
12103141125,397
12103141126,493
12103141127,441
12103141128,335
12103141129,504
12103141130,453
12103141131,689
12103141132,485
12103141133,492
12103141135,348
12103141136,438
12103141137,354
12103141138,249
12103141139,364
12103141140,552
12103141141,510
12103141142,412
12103141143,455
12103141144,846
12103141145,603
12103141146,486
12103141147,310
12103141148,399
12103141149,137
12103141150,0
12103141151,147
12103141152,235
12103141153,307
12103141201,418
12103141202,590
12103141203,482
12103141204,367
12103141205,570
12103141206,351
12103141207,604
12103141208,312
12103141209,429
12103141210,300
12103141211,194
12103141212,423
12103141214,366
12103141215,277
12103141217,450
12103141218,573
12103141219,450
12103141220,402
12103141221,484
12103141222,858
12103141223,862
12103141224,480
12103141225,383
12103141226,493
12103141227,505
12103141228,319
12103141229,348
12103141230,548
12103141231,410
12103141232,405
12103141233,312
12103141234,601
12103141235,301
12103141236,593
12103141237,511
12103141238,427
12103141239,0
12103141240,567
12103141241,262
12103141242,443
12103141243,520
12104141301,334
12104141302,552
12104141303,433
12104141304,510
12104141305,385
12104141306,477
12104141307,385
12104141308,219
12104141309,391
12104141310,664
12104141311,668
12104141312,367
12104141313,536
12104141314,324
12104141315,509
12104141316,431
12104141317,357
12104141318,424
12104141319,461
12104141320,396
12104141321,466
12104141322,412
12104141323,344
12104141324,374
12104141325,520
12104141326,474
12104141327,427
12104141328,381
12104141330,427
12104141331,283
12104141332,540
12104141333,413
12104141334,401
12104141335,606
12104141336,593
12104141337,631
12104141338,553
12104141339,308
12104141340,403
12104141341,488
12104141342,388
12104141343,660
12104141401,457
12104141402,303
12104141403,348
12104141404,280
12104141405,428
12104141406,345
12104141407,452
12104141408,432
12104141409,643
12104141410,477
12104141411,557
12104141412,403
12104141413,220
12104141414,462
12104141415,578
12104141416,571
12104141417,570
12104141418,438
12104141419,337
12104141420,483
12104141421,330
12104141422,338
12104141423,183
12104141424,529
12104141425,645
12104141426,325
12104141427,337
12104141428,391
12104141429,364
12104141430,565
12104141431,487
12104141432,507
12104141433,341
12104141434,411
12104141435,608
12104141436,350
12104141437,266
12104141438,405
12104141439,285
12104141440,302
12104141441,200
12104141442,358
12104141443,338
12104141444,263
12104141601,529
12104141602,456
12104141603,312
12104141604,493
12104141605,507
12104141606,553
12104141607,400
12104141608,276
12104141609,479
12104141610,489
12104141611,244
12104141612,293
12104141613,431
12104141614,618
12104141615,626
12104141616,259
12104141617,562
12104141618,428
12104141619,406
12104141620,342
12104141622,549
12104141623,568
12104141624,311
12104141625,583
12104141626,293
12104141627,475
12104141628,408
12104141631,535
12104141632,312
12104141633,547
12104141634,237
12104141635,578
12104141636,410
12104141637,596
12104141638,332
12104141639,306
12104141640,651
12104141641,420
12104141642,215
12104141643,188
12104141701,656
12104141702,206
12104141704,484
12104141705,0
12104141706,413
12104141707,273
12104141708,482
12104141709,338
12104141710,42
12104141711,4
12104141712,731
12104141713,155
12104141714,424
12104141716,438
12104141717,294
12104141718,412
12104141719,309
12104141721,481
12104141722,0
12104141723,623
12104141726,435
12104141727,0
12104141728,233
12104141729,637
12104141730,276
12104141731,241
12104141732,398
12104141733,332
12104141734,305
12104141735,715
12104141736,558
12104141737,841
12104141738,281
12104141739,424
12104168801,442
12104168802,438
12104168803,360
12104168804,299
12104168805,486
12104168806,518
12104168807,440
12104168808,473
12104168809,353
12104168810,561
12104168811,11
12104168812,626
12104168813,453
12104168814,419
12104168815,334
12104168816,503
12104168817,458
12104168818,463
12104168819,562
12104168820,562
12104168821,255
12104168822,297
12104168823,466
12104168824,493
12104168825,479
12104168826,306
12104168827,295
12104168828,269
12104168829,326
12104168830,253
12104168831,445
12104168832,540
12104168833,273
12104168834,341
12104168901,254
12104168902,49
12104168903,393
12104168904,333
12104168905,259
12104168906,527
12104168907,535
