"long" "lat" "order" "hole" "piece" "id" "group" "ogc_fid" "state_code" "state_name" "country_co" "STE_CODE"
9868.15602795 -53166.94121134 51576 FALSE "41" "7" "7.41" "8" "2" "Victoria" "au" 2
123218.5710871 -97651.07715569 51577 FALSE "42" "7" "7.42" "8" "2" "Victoria" "au" 2
122809.78925082 -97990.10361823 51578 FALSE "42" "7" "7.42" "8" "2" "Victoria" "au" 2
122604.0255649 -97981.15627165 51579 FALSE "42" "7" "7.42" "8" "2" "Victoria" "au" 2
122589.69711256 -97701.66429742 51580 FALSE "42" "7" "7.42" "8" "2" "Victoria" "au" 2
123218.5710871 -97651.07715569 51581 FALSE "42" "7" "7.42" "8" "2" "Victoria" "au" 2
127982.99730737 -95183.80203383 51582 FALSE "43" "7" "7.43" "8" "2" "Victoria" "au" 2
127629.69975002 -95253.20313687 51583 FALSE "43" "7" "7.43" "8" "2" "Victoria" "au" 2
127284.37469622 -95047.34675994 51584 FALSE "43" "7" "7.43" "8" "2" "Victoria" "au" 2
127909.87425605 -94951.76157537 51585 FALSE "43" "7" "7.43" "8" "2" "Victoria" "au" 2
127982.99730737 -95183.80203383 51586 FALSE "43" "7" "7.43" "8" "2" "Victoria" "au" 2
23758.98320545 -63029.98513618 51587 FALSE "44" "7" "7.44" "8" "2" "Victoria" "au" 2
23255.6222482 -62934.49557755 51588 FALSE "44" "7" "7.44" "8" "2" "Victoria" "au" 2
23460.22774958 -62343.32086637 51589 FALSE "44" "7" "7.44" "8" "2" "Victoria" "au" 2
23572.33139478 -62866.48106369 51590 FALSE "44" "7" "7.44" "8" "2" "Victoria" "au" 2
23758.98320545 -63029.98513618 51591 FALSE "44" "7" "7.44" "8" "2" "Victoria" "au" 2
127150.52514097 -95931.81091312 51592 FALSE "45" "7" "7.45" "8" "2" "Victoria" "au" 2
126298.93250523 -95799.44901481 51593 FALSE "45" "7" "7.45" "8" "2" "Victoria" "au" 2
126278.75307541 -95701.07748916 51594 FALSE "45" "7" "7.45" "8" "2" "Victoria" "au" 2
127021.04824933 -95718.4210764 51595 FALSE "45" "7" "7.45" "8" "2" "Victoria" "au" 2
127150.52514097 -95931.81091312 51596 FALSE "45" "7" "7.45" "8" "2" "Victoria" "au" 2
154888.52669536 -87899.7439001 51597 FALSE "46" "7" "7.46" "8" "2" "Victoria" "au" 2
154807.53062165 -88209.70592861 51598 FALSE "46" "7" "7.46" "8" "2" "Victoria" "au" 2
154710.75919559 -88316.00230515 51599 FALSE "46" "7" "7.46" "8" "2" "Victoria" "au" 2
154493.96702141 -88399.87914232 51600 FALSE "46" "7" "7.46" "8" "2" "Victoria" "au" 2
154322.1650105 -88328.69768865 51601 FALSE "46" "7" "7.46" "8" "2" "Victoria" "au" 2
154888.52669536 -87899.7439001 51602 FALSE "46" "7" "7.46" "8" "2" "Victoria" "au" 2
136896.97194051 -122266.04372879 51603 FALSE "47" "7" "7.47" "8" "2" "Victoria" "au" 2
136817.77744816 -122532.32203161 51604 FALSE "47" "7" "7.47" "8" "2" "Victoria" "au" 2
136448.52309711 -121917.33788572 51605 FALSE "47" "7" "7.47" "8" "2" "Victoria" "au" 2
136765.66967466 -122034.99223187 51606 FALSE "47" "7" "7.47" "8" "2" "Victoria" "au" 2
136896.97194051 -122266.04372879 51607 FALSE "47" "7" "7.47" "8" "2" "Victoria" "au" 2
128065.5432233 -97047.2660595 51608 FALSE "48" "7" "7.48" "8" "2" "Victoria" "au" 2
127646.41034942 -97137.26218681 51609 FALSE "48" "7" "7.48" "8" "2" "Victoria" "au" 2
127417.52101436 -96871.08131703 51610 FALSE "48" "7" "7.48" "8" "2" "Victoria" "au" 2
127632.05108768 -96850.85958051 51611 FALSE "48" "7" "7.48" "8" "2" "Victoria" "au" 2
128065.5432233 -97047.2660595 51612 FALSE "48" "7" "7.48" "8" "2" "Victoria" "au" 2
135394.71999887 -92422.83074148 51613 FALSE "49" "7" "7.49" "8" "2" "Victoria" "au" 2
135357.98759458 -92498.60550481 51614 FALSE "49" "7" "7.49" "8" "2" "Victoria" "au" 2
134996.22449604 -92491.58601459 51615 FALSE "49" "7" "7.49" "8" "2" "Victoria" "au" 2
135277.62101622 -92105.56759449 51616 FALSE "49" "7" "7.49" "8" "2" "Victoria" "au" 2
135394.71999887 -92422.83074148 51617 FALSE "49" "7" "7.49" "8" "2" "Victoria" "au" 2
128260.39892701 -95844.20887943 51618 FALSE "50" "7" "7.50" "8" "2" "Victoria" "au" 2
127971.174699 -95896.63534011 51619 FALSE "50" "7" "7.50" "8" "2" "Victoria" "au" 2
128086.43890943 -95406.22521882 51620 FALSE "50" "7" "7.50" "8" "2" "Victoria" "au" 2
128161.7477452 -95464.84089211 51621 FALSE "50" "7" "7.50" "8" "2" "Victoria" "au" 2
128260.39892701 -95844.20887943 51622 FALSE "50" "7" "7.50" "8" "2" "Victoria" "au" 2
141390.33963964 -93955.88650552 51623 FALSE "51" "7" "7.51" "8" "2" "Victoria" "au" 2
141126.62701711 -94072.26192594 51624 FALSE "51" "7" "7.51" "8" "2" "Victoria" "au" 2
140874.52601139 -93955.63247944 51625 FALSE "51" "7" "7.51" "8" "2" "Victoria" "au" 2
141299.7996683 -93785.02760095 51626 FALSE "51" "7" "7.51" "8" "2" "Victoria" "au" 2
141390.33963964 -93955.88650552 51627 FALSE "51" "7" "7.51" "8" "2" "Victoria" "au" 2
98932.45367547 -141144.30792266 51628 FALSE "52" "7" "7.52" "8" "2" "Victoria" "au" 2
98786.8732878 -141336.79586583 51629 FALSE "52" "7" "7.52" "8" "2" "Victoria" "au" 2
98588.05169372 -141009.28032064 51630 FALSE "52" "7" "7.52" "8" "2" "Victoria" "au" 2
98753.30611033 -140917.1944526 51631 FALSE "52" "7" "7.52" "8" "2" "Victoria" "au" 2
98932.45367547 -141144.30792266 51632 FALSE "52" "7" "7.52" "8" "2" "Victoria" "au" 2
137333.95437196 -123721.82484653 51633 FALSE "53" "7" "7.53" "8" "2" "Victoria" "au" 2
137096.9874314 -123885.41095702 51634 FALSE "53" "7" "7.53" "8" "2" "Victoria" "au" 2
136901.31913094 -123717.65247619 51635 FALSE "53" "7" "7.53" "8" "2" "Victoria" "au" 2
137030.32958783 -123578.84259235 51636 FALSE "53" "7" "7.53" "8" "2" "Victoria" "au" 2
137333.95437196 -123721.82484653 51637 FALSE "53" "7" "7.53" "8" "2" "Victoria" "au" 2
150456.78920267 -91438.8107573 51638 FALSE "54" "7" "7.54" "8" "2" "Victoria" "au" 2
150098.06450773 -91705.92789229 51639 FALSE "54" "7" "7.54" "8" "2" "Victoria" "au" 2
149716.95889169 -91844.04086608 51640 FALSE "54" "7" "7.54" "8" "2" "Victoria" "au" 2
150361.26666096 -91397.4798994 51641 FALSE "54" "7" "7.54" "8" "2" "Victoria" "au" 2
150456.78920267 -91438.8107573 51642 FALSE "54" "7" "7.54" "8" "2" "Victoria" "au" 2
103392.81170563 -145759.25263238 51643 FALSE "55" "7" "7.55" "8" "2" "Victoria" "au" 2
103282.10688271 -145987.14500285 51644 FALSE "55" "7" "7.55" "8" "2" "Victoria" "au" 2
103078.81056715 -145911.98226878 51645 FALSE "55" "7" "7.55" "8" "2" "Victoria" "au" 2
103207.7982824 -145660.45903425 51646 FALSE "55" "7" "7.55" "8" "2" "Victoria" "au" 2
103392.81170563 -145759.25263238 51647 FALSE "55" "7" "7.55" "8" "2" "Victoria" "au" 2
17150.06928873 -67181.33806031 51648 FALSE "56" "7" "7.56" "8" "2" "Victoria" "au" 2
17007.39361299 -67232.43681981 51649 FALSE "56" "7" "7.56" "8" "2" "Victoria" "au" 2
16502.92829197 -67168.6645087 51650 FALSE "56" "7" "7.56" "8" "2" "Victoria" "au" 2
16894.56709275 -67060.36144824 51651 FALSE "56" "7" "7.56" "8" "2" "Victoria" "au" 2
17150.06928873 -67181.33806031 51652 FALSE "56" "7" "7.56" "8" "2" "Victoria" "au" 2
135619.94489766 -90941.24992635 51653 FALSE "57" "7" "7.57" "8" "2" "Victoria" "au" 2
135473.7785694 -91120.21870755 51654 FALSE "57" "7" "7.57" "8" "2" "Victoria" "au" 2
135210.2579389 -91225.68837822 51655 FALSE "57" "7" "7.57" "8" "2" "Victoria" "au" 2
135392.64450207 -90917.73217958 51656 FALSE "57" "7" "7.57" "8" "2" "Victoria" "au" 2
135619.94489766 -90941.24992635 51657 FALSE "57" "7" "7.57" "8" "2" "Victoria" "au" 2
139345.71484965 -123379.44728472 51658 FALSE "58" "7" "7.58" "8" "2" "Victoria" "au" 2
139141.12060529 -123523.55242732 51659 FALSE "58" "7" "7.58" "8" "2" "Victoria" "au" 2
139002.7999617 -123351.19329151 51660 FALSE "58" "7" "7.58" "8" "2" "Victoria" "au" 2
139105.72829363 -123218.62364007 51661 FALSE "58" "7" "7.58" "8" "2" "Victoria" "au" 2
139345.71484965 -123379.44728472 51662 FALSE "58" "7" "7.58" "8" "2" "Victoria" "au" 2
110348.51996718 -110929.59525708 51663 FALSE "59" "7" "7.59" "8" "2" "Victoria" "au" 2
110175.34508812 -111137.50419841 51664 FALSE "59" "7" "7.59" "8" "2" "Victoria" "au" 2
110065.80669587 -110945.99704652 51665 FALSE "59" "7" "7.59" "8" "2" "Victoria" "au" 2
110147.74799578 -110779.45987297 51666 FALSE "59" "7" "7.59" "8" "2" "Victoria" "au" 2
110348.51996718 -110929.59525708 51667 FALSE "59" "7" "7.59" "8" "2" "Victoria" "au" 2
419527.80504387 21908.51184817 51668 FALSE "60" "7" "7.60" "8" "2" "Victoria" "au" 2
419384.11197812 21863.43599507 51669 FALSE "60" "7" "7.60" "8" "2" "Victoria" "au" 2
419225.61028127 21953.3122626 51670 FALSE "60" "7" "7.60" "8" "2" "Victoria" "au" 2
419380.77401459 22186.5827469 51671 FALSE "60" "7" "7.60" "8" "2" "Victoria" "au" 2
419527.80504387 21908.51184817 51672 FALSE "60" "7" "7.60" "8" "2" "Victoria" "au" 2
138255.2856178 -96852.90707123 51673 FALSE "61" "7" "7.61" "8" "2" "Victoria" "au" 2
138059.83968373 -96819.64345853 51674 FALSE "61" "7" "7.61" "8" "2" "Victoria" "au" 2
138050.29304497 -96636.57431878 51675 FALSE "61" "7" "7.61" "8" "2" "Victoria" "au" 2
138194.70993397 -96542.12938595 51676 FALSE "61" "7" "7.61" "8" "2" "Victoria" "au" 2
138255.2856178 -96852.90707123 51677 FALSE "61" "7" "7.61" "8" "2" "Victoria" "au" 2
135523.21095471 -93933.62858462 51678 FALSE "62" "7" "7.62" "8" "2" "Victoria" "au" 2
135095.35504344 -94013.9898318 51679 FALSE "62" "7" "7.62" "8" "2" "Victoria" "au" 2
134945.79831794 -93928.72339179 51680 FALSE "62" "7" "7.62" "8" "2" "Victoria" "au" 2
135073.78845533 -93873.92106221 51681 FALSE "62" "7" "7.62" "8" "2" "Victoria" "au" 2
135523.21095471 -93933.62858462 51682 FALSE "62" "7" "7.62" "8" "2" "Victoria" "au" 2
124934.23946354 -97141.23452119 51683 FALSE "63" "7" "7.63" "8" "2" "Victoria" "au" 2
124510.39720743 -97078.85182076 51684 FALSE "63" "7" "7.63" "8" "2" "Victoria" "au" 2
124272.81186033 -96727.01972649 51685 FALSE "63" "7" "7.63" "8" "2" "Victoria" "au" 2
124617.47373622 -97035.1132211 51686 FALSE "63" "7" "7.63" "8" "2" "Victoria" "au" 2
124934.23946354 -97141.23452119 51687 FALSE "63" "7" "7.63" "8" "2" "Victoria" "au" 2
118767.00634942 -99311.14217427 51688 FALSE "64" "7" "7.64" "8" "2" "Victoria" "au" 2
118604.68039284 -99436.0931669 51689 FALSE "64" "7" "7.64" "8" "2" "Victoria" "au" 2
118603.76827621 -99152.69615753 51690 FALSE "64" "7" "7.64" "8" "2" "Victoria" "au" 2
118708.95030175 -99168.8144586 51691 FALSE "64" "7" "7.64" "8" "2" "Victoria" "au" 2
118767.00634942 -99311.14217427 51692 FALSE "64" "7" "7.64" "8" "2" "Victoria" "au" 2
102519.44693897 -102950.03301762 51693 FALSE "65" "7" "7.65" "8" "2" "Victoria" "au" 2
102420.73694638 -103089.22297066 51694 FALSE "65" "7" "7.65" "8" "2" "Victoria" "au" 2
102238.45136196 -102948.5282546 51695 FALSE "65" "7" "7.65" "8" "2" "Victoria" "au" 2
102355.53090479 -102887.85382506 51696 FALSE "65" "7" "7.65" "8" "2" "Victoria" "au" 2
102519.44693897 -102950.03301762 51697 FALSE "65" "7" "7.65" "8" "2" "Victoria" "au" 2
143698.16277076 -92884.02671678 51698 FALSE "66" "7" "7.66" "8" "2" "Victoria" "au" 2
143639.05146102 -93014.67571986 51699 FALSE "66" "7" "7.66" "8" "2" "Victoria" "au" 2
143444.06813289 -93041.8121427 51700 FALSE "66" "7" "7.66" "8" "2" "Victoria" "au" 2
143686.17985511 -92785.41134927 51701 FALSE "66" "7" "7.66" "8" "2" "Victoria" "au" 2
143698.16277076 -92884.02671678 51702 FALSE "66" "7" "7.66" "8" "2" "Victoria" "au" 2
141842.86167582 -93198.31301233 51703 FALSE "67" "7" "7.67" "8" "2" "Victoria" "au" 2
141770.23659623 -93253.76312298 51704 FALSE "67" "7" "7.67" "8" "2" "Victoria" "au" 2
141617.73847961 -93243.39677514 51705 FALSE "67" "7" "7.67" "8" "2" "Victoria" "au" 2
141736.38930395 -93038.61165673 51706 FALSE "67" "7" "7.67" "8" "2" "Victoria" "au" 2
141842.86167582 -93198.31301233 51707 FALSE "67" "7" "7.67" "8" "2" "Victoria" "au" 2
142069.57716979 -93964.8405976 51708 FALSE "68" "7" "7.68" "8" "2" "Victoria" "au" 2
141765.47517338 -94060.93539266 51709 FALSE "68" "7" "7.68" "8" "2" "Victoria" "au" 2
141646.05660954 -93859.80539675 51710 FALSE "68" "7" "7.68" "8" "2" "Victoria" "au" 2
141732.58778915 -93952.51579921 51711 FALSE "68" "7" "7.68" "8" "2" "Victoria" "au" 2
142069.57716979 -93964.8405976 51712 FALSE "68" "7" "7.68" "8" "2" "Victoria" "au" 2
124195.21651491 -99872.04252553 51713 FALSE "69" "7" "7.69" "8" "2" "Victoria" "au" 2
124131.62965963 -99972.21002976 51714 FALSE "69" "7" "7.69" "8" "2" "Victoria" "au" 2
124005.72460799 -99931.05049703 51715 FALSE "69" "7" "7.69" "8" "2" "Victoria" "au" 2
124072.70290406 -99773.7381593 51716 FALSE "69" "7" "7.69" "8" "2" "Victoria" "au" 2
124195.21651491 -99872.04252553 51717 FALSE "69" "7" "7.69" "8" "2" "Victoria" "au" 2
125354.72291211 -100453.11081253 51718 FALSE "70" "7" "7.70" "8" "2" "Victoria" "au" 2
125340.21676888 -100575.14071596 51719 FALSE "70" "7" "7.70" "8" "2" "Victoria" "au" 2
125115.0928581 -100632.90135464 51720 FALSE "70" "7" "7.70" "8" "2" "Victoria" "au" 2
125281.04253587 -100450.28021303 51721 FALSE "70" "7" "7.70" "8" "2" "Victoria" "au" 2
125354.72291211 -100453.11081253 51722 FALSE "70" "7" "7.70" "8" "2" "Victoria" "au" 2
1057.57842799 -74211.62259665 51723 FALSE "71" "7" "7.71" "8" "2" "Victoria" "au" 2
931.72447637 -74334.60222447 51724 FALSE "71" "7" "7.71" "8" "2" "Victoria" "au" 2
823.9473107 -74206.15722594 51725 FALSE "71" "7" "7.71" "8" "2" "Victoria" "au" 2
920.75053906 -74172.64245753 51726 FALSE "71" "7" "7.71" "8" "2" "Victoria" "au" 2
1057.57842799 -74211.62259665 51727 FALSE "71" "7" "7.71" "8" "2" "Victoria" "au" 2
147942.24436175 -91970.63395121 51728 FALSE "72" "7" "7.72" "8" "2" "Victoria" "au" 2
147649.61696331 -92049.62372896 51729 FALSE "72" "7" "7.72" "8" "2" "Victoria" "au" 2
147582.12796104 -92031.16400103 51730 FALSE "72" "7" "7.72" "8" "2" "Victoria" "au" 2
147778.09086742 -91929.95023452 51731 FALSE "72" "7" "7.72" "8" "2" "Victoria" "au" 2
147942.24436175 -91970.63395121 51732 FALSE "72" "7" "7.72" "8" "2" "Victoria" "au" 2
131215.38724026 -93378.85199183 51733 FALSE "73" "7" "7.73" "8" "2" "Victoria" "au" 2
131087.21118779 -93387.1886668 51734 FALSE "73" "7" "7.73" "8" "2" "Victoria" "au" 2
131036.68449225 -93321.39455792 51735 FALSE "73" "7" "7.73" "8" "2" "Victoria" "au" 2
131180.24715154 -93223.36288605 51736 FALSE "73" "7" "7.73" "8" "2" "Victoria" "au" 2
131215.38724026 -93378.85199183 51737 FALSE "73" "7" "7.73" "8" "2" "Victoria" "au" 2
139567.1874694 -95817.7816754 51738 FALSE "74" "7" "7.74" "8" "2" "Victoria" "au" 2
139318.87487437 -95879.06113766 51739 FALSE "74" "7" "7.74" "8" "2" "Victoria" "au" 2
139299.56644946 -95852.73846161 51740 FALSE "74" "7" "7.74" "8" "2" "Victoria" "au" 2
139448.07656448 -95735.50783283 51741 FALSE "74" "7" "7.74" "8" "2" "Victoria" "au" 2
139567.1874694 -95817.7816754 51742 FALSE "74" "7" "7.74" "8" "2" "Victoria" "au" 2
143590.35655471 -91661.24827467 51743 FALSE "75" "7" "7.75" "8" "2" "Victoria" "au" 2
143482.77044821 -91717.51355281 51744 FALSE "75" "7" "7.75" "8" "2" "Victoria" "au" 2
143328.20250651 -91627.00167447 51745 FALSE "75" "7" "7.75" "8" "2" "Victoria" "au" 2
143404.49613454 -91581.7244854 51746 FALSE "75" "7" "7.75" "8" "2" "Victoria" "au" 2
143590.35655471 -91661.24827467 51747 FALSE "75" "7" "7.75" "8" "2" "Victoria" "au" 2
138328.13149672 -95222.35936175 51748 FALSE "76" "7" "7.76" "8" "2" "Victoria" "au" 2
138094.31159763 -95296.60283673 51749 FALSE "76" "7" "7.76" "8" "2" "Victoria" "au" 2
138050.08884208 -95413.43462362 51750 FALSE "76" "7" "7.76" "8" "2" "Victoria" "au" 2
138046.01668388 -95340.96251701 51751 FALSE "76" "7" "7.76" "8" "2" "Victoria" "au" 2
138158.33112412 -95172.99974398 51752 FALSE "76" "7" "7.76" "8" "2" "Victoria" "au" 2
138328.13149672 -95222.35936175 51753 FALSE "76" "7" "7.76" "8" "2" "Victoria" "au" 2
155179.03253942 -85927.69364407 51754 FALSE "77" "7" "7.77" "8" "2" "Victoria" "au" 2
155067.30528036 -85959.28977111 51755 FALSE "77" "7" "7.77" "8" "2" "Victoria" "au" 2
154946.79625508 -85887.09545471 51756 FALSE "77" "7" "7.77" "8" "2" "Victoria" "au" 2
155068.31347219 -85841.03172949 51757 FALSE "77" "7" "7.77" "8" "2" "Victoria" "au" 2
155179.03253942 -85927.69364407 51758 FALSE "77" "7" "7.77" "8" "2" "Victoria" "au" 2
138314.11618871 -95638.23735355 51759 FALSE "78" "7" "7.78" "8" "2" "Victoria" "au" 2
138197.08124363 -95637.75611792 51760 FALSE "78" "7" "7.78" "8" "2" "Victoria" "au" 2
138102.42049014 -95586.25113762 51761 FALSE "78" "7" "7.78" "8" "2" "Victoria" "au" 2
138075.22173311 -95479.83492472 51762 FALSE "78" "7" "7.78" "8" "2" "Victoria" "au" 2
138314.11618871 -95638.23735355 51763 FALSE "78" "7" "7.78" "8" "2" "Victoria" "au" 2
138345.28114171 -93937.89584339 51764 FALSE "79" "7" "7.79" "8" "2" "Victoria" "au" 2
138304.94559679 -94050.35624714 51765 FALSE "79" "7" "7.79" "8" "2" "Victoria" "au" 2
138208.04369519 -94067.4456657 51766 FALSE "79" "7" "7.79" "8" "2" "Victoria" "au" 2
138259.18751131 -93908.08794451 51767 FALSE "79" "7" "7.79" "8" "2" "Victoria" "au" 2
138345.28114171 -93937.89584339 51768 FALSE "79" "7" "7.79" "8" "2" "Victoria" "au" 2
133228.27887073 -93123.9450322 51769 FALSE "80" "7" "7.80" "8" "2" "Victoria" "au" 2
133030.39445031 -93266.11049431 51770 FALSE "80" "7" "7.80" "8" "2" "Victoria" "au" 2
132836.58427683 -93211.24885973 51771 FALSE "80" "7" "7.80" "8" "2" "Victoria" "au" 2
133037.58566931 -93205.0440492 51772 FALSE "80" "7" "7.80" "8" "2" "Victoria" "au" 2
133228.27887073 -93123.9450322 51773 FALSE "80" "7" "7.80" "8" "2" "Victoria" "au" 2
128601.14017003 -95365.7614698 51774 FALSE "81" "7" "7.81" "8" "2" "Victoria" "au" 2
128525.76088121 -95505.90232869 51775 FALSE "81" "7" "7.81" "8" "2" "Victoria" "au" 2
128515.74193467 -95194.70167735 51776 FALSE "81" "7" "7.81" "8" "2" "Victoria" "au" 2
128525.61176432 -95266.49035836 51777 FALSE "81" "7" "7.81" "8" "2" "Victoria" "au" 2
128601.14017003 -95365.7614698 51778 FALSE "81" "7" "7.81" "8" "2" "Victoria" "au" 2
112434.48867608 -106997.1350498 51779 FALSE "82" "7" "7.82" "8" "2" "Victoria" "au" 2
112333.11009734 -107082.31319052 51780 FALSE "82" "7" "7.82" "8" "2" "Victoria" "au" 2
112279.50782042 -107063.57011756 51781 FALSE "82" "7" "7.82" "8" "2" "Victoria" "au" 2
112333.59707254 -106961.62098657 51782 FALSE "82" "7" "7.82" "8" "2" "Victoria" "au" 2
112434.48867608 -106997.1350498 51783 FALSE "82" "7" "7.82" "8" "2" "Victoria" "au" 2
128001.32440766 -94307.71560392 51784 FALSE "83" "7" "7.83" "8" "2" "Victoria" "au" 2
127964.30532871 -94379.07928221 51785 FALSE "83" "7" "7.83" "8" "2" "Victoria" "au" 2
127874.78567557 -94377.64295702 51786 FALSE "83" "7" "7.83" "8" "2" "Victoria" "au" 2
127957.11780862 -94241.26457151 51787 FALSE "83" "7" "7.83" "8" "2" "Victoria" "au" 2
128001.32440766 -94307.71560392 51788 FALSE "83" "7" "7.83" "8" "2" "Victoria" "au" 2
147530.52337868 -92019.76424057 51789 FALSE "84" "7" "7.84" "8" "2" "Victoria" "au" 2
147480.28283551 -92063.59426515 51790 FALSE "84" "7" "7.84" "8" "2" "Victoria" "au" 2
147377.8394361 -91986.06656366 51791 FALSE "84" "7" "7.84" "8" "2" "Victoria" "au" 2
147499.95268248 -91959.33711065 51792 FALSE "84" "7" "7.84" "8" "2" "Victoria" "au" 2
147530.52337868 -92019.76424057 51793 FALSE "84" "7" "7.84" "8" "2" "Victoria" "au" 2
-176643.86790514 -90579.69031752 51794 TRUE "85" "7" "7.85" "8" "2" "Victoria" "au" 2
-176667.37805012 -90575.88076044 51795 TRUE "85" "7" "7.85" "8" "2" "Victoria" "au" 2
-176832.92052848 -90707.6189844 51796 TRUE "85" "7" "7.85" "8" "2" "Victoria" "au" 2
-176700.00797009 -90668.57653395 51797 TRUE "85" "7" "7.85" "8" "2" "Victoria" "au" 2
-176643.86790514 -90579.69031752 51798 TRUE "85" "7" "7.85" "8" "2" "Victoria" "au" 2
-18343.80952893 -72180.59529347 51799 FALSE "86" "7" "7.86" "8" "2" "Victoria" "au" 2
-18358.98051966 -72261.43392479 51800 FALSE "86" "7" "7.86" "8" "2" "Victoria" "au" 2
-18444.43009798 -72206.35031433 51801 FALSE "86" "7" "7.86" "8" "2" "Victoria" "au" 2
-18396.15244976 -72142.74970511 51802 FALSE "86" "7" "7.86" "8" "2" "Victoria" "au" 2
-18343.80952893 -72180.59529347 51803 FALSE "86" "7" "7.86" "8" "2" "Victoria" "au" 2
138507.75510066 -93409.21690011 51804 FALSE "87" "7" "7.87" "8" "2" "Victoria" "au" 2
138413.08966054 -93452.32997761 51805 FALSE "87" "7" "7.87" "8" "2" "Victoria" "au" 2
138198.30461088 -93484.91580246 51806 FALSE "87" "7" "7.87" "8" "2" "Victoria" "au" 2
138229.83491724 -93457.36742672 51807 FALSE "87" "7" "7.87" "8" "2" "Victoria" "au" 2
138507.75510066 -93409.21690011 51808 FALSE "87" "7" "7.87" "8" "2" "Victoria" "au" 2
150019.60572599 -93534.27559146 51809 FALSE "88" "7" "7.88" "8" "2" "Victoria" "au" 2
149997.94862599 -93547.64025658 51810 FALSE "88" "7" "7.88" "8" "2" "Victoria" "au" 2
149922.63118189 -93264.68571999 51811 FALSE "88" "7" "7.88" "8" "2" "Victoria" "au" 2
149969.82214418 -93343.42598012 51812 FALSE "88" "7" "7.88" "8" "2" "Victoria" "au" 2
150019.60572599 -93534.27559146 51813 FALSE "88" "7" "7.88" "8" "2" "Victoria" "au" 2
-40349.93282632 -46419.2900411 51814 FALSE "89" "7" "7.89" "8" "2" "Victoria" "au" 2
-40419.71336313 -46430.96165492 51815 FALSE "89" "7" "7.89" "8" "2" "Victoria" "au" 2
-40468.72499696 -46377.70007082 51816 FALSE "89" "7" "7.89" "8" "2" "Victoria" "au" 2
-40387.57098327 -46348.10091051 51817 FALSE "89" "7" "7.89" "8" "2" "Victoria" "au" 2
-40349.93282632 -46419.2900411 51818 FALSE "89" "7" "7.89" "8" "2" "Victoria" "au" 2
103976.69231877 -145432.82518192 51819 FALSE "90" "7" "7.90" "8" "2" "Victoria" "au" 2
103958.75124132 -145468.88878017 51820 FALSE "90" "7" "7.90" "8" "2" "Victoria" "au" 2
103885.10953635 -145434.60874078 51821 FALSE "90" "7" "7.90" "8" "2" "Victoria" "au" 2
103922.17290115 -145351.39756834 51822 FALSE "90" "7" "7.90" "8" "2" "Victoria" "au" 2
103976.69231877 -145432.82518192 51823 FALSE "90" "7" "7.90" "8" "2" "Victoria" "au" 2
103685.28270672 -145515.66853441 51824 FALSE "91" "7" "7.91" "8" "2" "Victoria" "au" 2
103662.54895694 -145594.40689797 51825 FALSE "91" "7" "7.91" "8" "2" "Victoria" "au" 2
103598.85081765 -145612.66186106 51826 FALSE "91" "7" "7.91" "8" "2" "Victoria" "au" 2
103655.04491947 -145487.73719584 51827 FALSE "91" "7" "7.91" "8" "2" "Victoria" "au" 2
103685.28270672 -145515.66853441 51828 FALSE "91" "7" "7.91" "8" "2" "Victoria" "au" 2
143339.83245788 -92487.10736582 51829 FALSE "92" "7" "7.92" "8" "2" "Victoria" "au" 2
143272.32348489 -92537.64807111 51830 FALSE "92" "7" "7.92" "8" "2" "Victoria" "au" 2
143206.40099963 -92658.62209853 51831 FALSE "92" "7" "7.92" "8" "2" "Victoria" "au" 2
143242.25959959 -92504.79470429 51832 FALSE "92" "7" "7.92" "8" "2" "Victoria" "au" 2
143339.83245788 -92487.10736582 51833 FALSE "92" "7" "7.92" "8" "2" "Victoria" "au" 2
125303.97522164 -100351.69979205 51834 FALSE "93" "7" "7.93" "8" "2" "Victoria" "au" 2
125229.68038178 -100459.46610062 51835 FALSE "93" "7" "7.93" "8" "2" "Victoria" "au" 2
125190.32806078 -100467.2922829 51836 FALSE "93" "7" "7.93" "8" "2" "Victoria" "au" 2
125257.62607998 -100352.64024977 51837 FALSE "93" "7" "7.93" "8" "2" "Victoria" "au" 2
125303.97522164 -100351.69979205 51838 FALSE "93" "7" "7.93" "8" "2" "Victoria" "au" 2
142267.21805341 -93191.53874361 51839 FALSE "94" "7" "7.94" "8" "2" "Victoria" "au" 2
142247.94886814 -93207.18737631 51840 FALSE "94" "7" "7.94" "8" "2" "Victoria" "au" 2
142129.53852295 -93213.07259295 51841 FALSE "94" "7" "7.94" "8" "2" "Victoria" "au" 2
142195.9315865 -93150.62779857 51842 FALSE "94" "7" "7.94" "8" "2" "Victoria" "au" 2
142267.21805341 -93191.53874361 51843 FALSE "94" "7" "7.94" "8" "2" "Victoria" "au" 2
104216.08531311 -145184.56091924 51844 FALSE "95" "7" "7.95" "8" "2" "Victoria" "au" 2
104137.57476092 -145211.16071448 51845 FALSE "95" "7" "7.95" "8" "2" "Victoria" "au" 2
104117.01158909 -145131.40293599 51846 FALSE "95" "7" "7.95" "8" "2" "Victoria" "au" 2
104184.04359725 -145149.16701841 51847 FALSE "95" "7" "7.95" "8" "2" "Victoria" "au" 2
104216.08531311 -145184.56091924 51848 FALSE "95" "7" "7.95" "8" "2" "Victoria" "au" 2
